fromNode	toNode	weight	string_score
FGL2	SPI1	0.469764490274635	0.627
FGL2	SELL	0.473353192602483	0.427
FGL2	IRF1	0.288605475416564	0.479
FGL2	WDFY4	0.368828347398622	0.410
FGL2	ITGAM	0.310665749238078	0.414
FGL2	GZMA	0.458201076349804	0.427
FGL2	ITGB2	0.366683047136899	0.435
FGL2	TNFAIP8L2	0.341130248531672	0.441
FGL2	MPEG1	0.318389131414903	0.465
FGL2	SLA	0.438847641722032	0.469
FGL2	THBD	0.413585728395836	0.471
FGL2	PTPRC	0.3341693670798	0.527
FGL2	VSIG4	0.32662543002099	0.532
FGL2	P2RY13	0.444201422861033	0.536
FGL2	SLC7A7	0.306087270899386	0.547
FGL2	FGR	0.450863094734102	0.552
FGL2	HCK	0.467690263629073	0.553
FGL2	TLR8	0.460803288173377	0.587
FGL2	LILRB2	0.416837791663764	0.644
FGL2	MNDA	0.458001977070227	0.702
FGL2	TYROBP	0.435003418318557	0.748
FGL2	MS4A6A	0.290011357799363	0.799
FGR	SPI1	0.48021611766697	0.594
FGR	SELPLG	0.431465125243414	0.481
FGR	MAPK14	0.409802155883611	0.921
FGR	SELL	0.462938259775448	0.635
FGR	LILRB3	0.481555229489724	0.506
FGR	S1PR4	0.45403778887484	0.558
FGR	RAC2	0.454541270746249	0.501
FGR	LILRA1	0.462871018320515	0.523
FGR	TYROBP	0.445586645809293	0.823
FGR	STAT3	0.44768529318945	0.956
FGR	TCIRG1	0.421874520417423	0.548
FGR	PXN	0.442029011604381	0.945
FGR	NCF1	0.387634259697926	0.535
FGR	HK3	0.442492912806345	0.567
FGR	STAT5B	0.459469003838872	0.413
FGR	LAPTM5	0.435074241453659	0.576
FGR	TLR8	0.458029200559302	0.570
FGR	GNAI2	0.445587930138072	0.921
FGR	HCLS1	0.442273565372984	0.692
FGR	P2RY13	0.431588387980014	0.499
FGR	WDFY4	0.450992171518904	0.557
FGR	VNN2	0.457923979321374	0.523
FGR	SNCA	0.280894939792768	0.919
FGR	STAT5A	0.458715168830009	0.489
FGR	MYO1F	0.440892133775848	0.568
FGR	MPEG1	0.336972985982722	0.456
FGR	NCF2	0.460075384504714	0.690
FGR	MNDA	0.458737056297133	0.787
FGR	S100A8	0.361082162923197	0.548
FGR	S100A12	0.475048782525215	0.406
FGR	TNFAIP8L2	0.429606816625815	0.552
FGR	GNAI3	0.417147348272301	0.651
FGR	THEMIS2	0.432543782108127	0.569
FGR	TLR4	0.464366737891888	0.416
FGR	SIGLEC9	0.455776791466575	0.403
FGR	PTPN6	0.454571078699711	0.447
FGR	PTPRC	0.383638458450864	0.510
FGR	NCF4	0.444212175924528	0.583
FGR	FPR1	0.483202367403899	0.601
FGR	ITGAX	0.431526279158182	0.639
FGR	ITGAM	0.403846845958106	0.667
FGR	PIK3CD	0.459029101774468	0.733
FGR	LILRB2	0.440435290014792	0.780
FGR	ITGB2	0.439365220412911	0.802
FGR	PRKCD	0.433349702840775	0.921
FGR	PLCG2	0.446047122292357	0.935
FGR	LYN	0.455933640553949	0.935
FGR	WAS	0.433160772683465	0.938
FGR	SLA	0.429663309174292	0.954
FGR	SYK	0.427861282214835	0.967
FGR	HCK	0.472354602873563	0.971
FKBP15	FKBP1A	0.445700652688653	0.439
FKBP15	FKBP1C	0.294370579625349	0.439
FKBP15	WAS	0.459810620233455	0.500
FKBP15	SNX27	0.364499514940992	0.518
FKBP15	GMPR2	0.417343395661523	0.526
FKBP15	SLC31A1	0.362826772313814	0.533
FKBP15	IMPDH1	0.440438976174318	0.538
FKBP15	RRP12	0.432520364281073	0.655
FKBP1A	TGFB1	0.384742856051702	0.960
FKBP1A	PPIF	0.471878382165637	0.850
FKBP1A	PPP3R1	0.393155428886062	0.983
FKBP1A	ORAI3	0.418619240286084	0.541
FKBP1A	FLII	0.437888200009223	0.424
FKBP1A	STAC3	0.288297728343401	0.764
FKBP1A	SNCA	0.292279003381823	0.963
FKBP1A	GSTO2	0.28619372144606	0.679
FKBP1A	ORAI2	0.438714496969396	0.541
FKBP1A	TGFBR2	0.424180155754507	0.913
FKBP1A	RYR2	0.380561742201813	0.995
FKBP1A	SGK1	0.436558826095136	0.537
FKBP1A	PTEN	0.452559344785457	0.529
FKBP1A	RRAGC	0.393003393259023	0.463
FKBP1A	PIK3CD	0.43129056271068	0.425
FKBP1A	PPP3CA	0.412537373184016	0.982
FKBP1A	RPS6KA1	0.452366872413123	0.420
FKBP1A	GNB1	0.411439248362863	0.519
FKBP1A	RHOA	0.423769778249848	0.711
FKBP1C	PPIF	0.389790952502247	0.819
FKBP1C	PPP3R1	0.210523107464402	0.747
FKBP1C	RYR2	0.190716399312819	0.720
FKBP1C	GNB1	0.192762448919676	0.516
FKBP1C	PPP3CA	0.211410147632244	0.644
FKBP9	GNS	0.286446767413712	0.419
FKBP9	RCN3	0.26366240322012	0.496
FKBP9	GAA	0.32398530850152	0.410
FKBP9	GBA	0.332116946896319	0.642
FKBP9	LAMP2	0.389833984110267	0.408
FLII	TMOD1	0.282529603042945	0.681
FLII	IQGAP1	0.370848453902882	0.738
FLII	MYD88	0.435789859486869	0.976
FLOT1	GAPDH	0.446316780308492	0.465
FLOT1	RAF1	0.456744337063165	0.898
FLOT1	TSG101	0.418005762759235	0.789
FLOT1	SDCBP	0.458542340459358	0.518
FLOT1	MGRN1	0.472185332108448	0.411
FLOT1	RAB7A	0.44790388390446	0.562
FLOT1	RAB5A	0.448891046297417	0.528
FLOT1	RAB24	0.464158217203994	0.552
FLOT1	LAMP1	0.321956501135135	0.536
FLOT1	SVIL	0.445338514840275	0.868
FLOT1	HCK	0.477817874550759	0.436
FLOT1	LAMP2	0.440961202104607	0.441
FLOT1	RAB5C	0.467023952942341	0.463
FLOT1	MBP	0.441589026962004	0.499
FLOT1	FLOT2	0.467013103680671	0.993
FLOT2	TSG101	0.371066539480721	0.626
FLOT2	RAB2A	0.402295928717438	0.691
FLOT2	RAB7A	0.468593814396688	0.420
FLOT2	MPZL3	0.458208732475303	0.468
FLOT2	LAMP1	0.298420116191414	0.409
FLOT2	SVIL	0.462063926046387	0.960
FLVCR2	SLC40A1	0.382317306661232	0.406
FLVCR2	STEAP3	0.225520291467859	0.450
FLVCR2	RAB33B	0.191985791479837	0.532
FLVCR2	SLC48A1	0.248259348102203	0.582
FLVCR2	HMGCR	0.270905159406465	0.627
FMNL1	VASP	0.454103819161473	0.426
FMNL1	RAC2	0.422352781939785	0.659
FMNL1	IQGAP1	0.392651072079636	0.660
FMNL1	RHOB	0.421477421918371	0.593
FMNL1	LSP1	0.464014395545716	0.421
FMNL1	SVIL	0.443170741331348	0.422
FMNL1	RHOG	0.43633548273084	0.442
FMNL1	MYO1F	0.471683984929648	0.449
FMNL1	MYO9B	0.424191167389547	0.456
FMNL1	MNDA	0.458964932837643	0.508
FMNL1	LCP1	0.395243995882269	0.521
FMNL1	GAS7	0.415363357888453	0.546
FMNL1	PSTPIP1	0.384341194734652	0.698
FMNL1	WAS	0.46489052384533	0.727
FMNL1	RHOA	0.397494006130232	0.803
FMNL1	RAC1	0.440876074375769	0.886
FNDC3B	GNB4	0.315750219963617	0.415
FNDC3B	GAS7	0.400695822347146	0.554
FNIP1	RAB35	0.369948964665749	0.414
FNIP1	TCIRG1	0.307941644857009	0.902
FNIP1	OGFR	0.259768197681226	0.497
FNIP1	GABARAP	0.367075150837529	0.805
FNIP1	TFE3	0.432044634584865	0.584
FNIP1	LAMTOR4	0.215801765944372	0.939
FNIP1	TFEB	0.398697342827527	0.468
FNIP1	RRAGD	0.414203430001228	0.962
FNIP1	RRAGC	0.333385597218083	0.971
FOLR3	SLC19A1	0.443863252146183	0.685
FOLR3	S100A12	0.484249010432712	0.418
FOLR3	LYN	0.440079526970579	0.442
FOLR3	OSCAR	0.484248522493639	0.499
FOSL2	MAPK13	0.353951470652604	0.728
FOSL2	OSM	0.314290664976383	0.414
FOSL2	MAPK14	0.401623135343836	0.782
FOSL2	IRF2BPL	0.362824866296932	0.668
FOSL2	JUND	0.220167084667603	0.999
FOSL2	MAPK3	0.397015639248537	0.476
FOSL2	STAT3	0.380360365019421	0.413
FOSL2	MAFG	0.331405090041129	0.408
FOSL2	STAT5A	0.373522927057414	0.427
FOSL2	NFE2L2	0.37365651377274	0.436
FOSL2	SIPA1L1	0.358867710740459	0.474
FOSL2	TRIB1	0.387764189722023	0.785
FOSL2	STK40	0.442091911487077	0.870
FOSL2	JUNB	0.445664197729226	0.999
FOXO3	GABARAPL2	0.326275750463394	0.596
FOXO3	YIPF1	0.327803965784105	0.600
FOXO3	MAPK13	0.321373874829286	0.682
FOXO3	NFKBIA	0.219658229513951	0.437
FOXO3	TGFB1	0.306306332843164	0.469
FOXO3	GSK3A	0.279357146456102	0.460
FOXO3	NAMPT	0.363202523141054	0.448
FOXO3	HDAC5	0.350340791852387	0.452
FOXO3	GAPDH	0.220522576062233	0.644
FOXO3	MAPK14	0.373849308173739	0.850
FOXO3	MFN2	0.233901747506088	0.451
FOXO3	TNFSF10	0.29281177735063	0.494
FOXO3	RAF1	0.319679081968145	0.439
FOXO3	MAPK3	0.374946044790925	0.928
FOXO3	HDAC4	0.293555397120404	0.547
FOXO3	STAT3	0.384804270716342	0.969
FOXO3	IGF1R	0.370242878542872	0.821
FOXO3	MAP1LC3B	0.239213461227999	0.608
FOXO3	NOTCH1	0.361629031619613	0.659
FOXO3	STAT5B	0.385177441315946	0.729
FOXO3	JUNB	0.382578119689274	0.927
FOXO3	GABARAP	0.322136649027085	0.587
FOXO3	PRKACA	0.389904663827118	0.844
FOXO3	TFE3	0.38796507062401	0.619
FOXO3	ULK1	0.404401626635062	0.639
FOXO3	GSK3B	0.32484122650664	0.633
FOXO3	UNC119	0.262047666895061	0.468
FOXO3	PNPLA2	0.278625986203874	0.414
FOXO3	STAT5A	0.361515450982245	0.613
FOXO3	TFEB	0.356845660952601	0.543
FOXO3	MAP3K5	0.330760844084087	0.616
FOXO3	SGK1	0.364885497194557	0.988
FOXO3	MCL1	0.408132065558491	0.566
FOXO3	TCF7L2	0.188248416012323	0.523
FOXO3	PTEN	0.392357765152929	0.917
FOXO3	MMP9	0.343367789805653	0.418
FOXO3	ID1	0.195690798924889	0.987
FOXO3	PIK3CD	0.408076599654047	0.842
FOXO3	SQSTM1	0.344538534590138	0.520
FOXO3	NFE2L2	0.362761470619681	0.459
FOXO3	NFIC	0.329056978023577	0.448
FOXO3	RPS6KA1	0.407268307783231	0.461
FOXO3	RXRA	0.365557684420618	0.474
FOXO3	NFYC	0.296650207710395	0.612
FOXO3	VDR	0.378792326993284	0.773
FOXO3	TET2	0.372745949963741	0.935
FOXO3	SOD2	0.364172779867774	0.989
FPR1	SLC11A1	0.48194994761611	0.573
FPR1	TREM1	0.472429312465545	0.801
FPR1	TTYH3	0.306733198674567	0.447
FPR1	IL1RN	0.483354386620923	0.932
FPR1	TYROBP	0.480184651953315	0.812
FPR1	MAPK3	0.485478074990989	0.475
FPR1	STAT3	0.46943774475593	0.716
FPR1	GNAQ	0.419364940342039	0.798
FPR1	NCF1	0.455516715716421	0.454
FPR1	HK3	0.474344155175982	0.533
FPR1	TLR8	0.485384263730523	0.703
FPR1	GNAI2	0.485180997478956	0.407
FPR1	VNN2	0.475501838938764	0.487
FPR1	NLRP3	0.466469883031704	0.524
FPR1	PLAUR	0.481929279076441	0.984
FPR1	TLR9	0.351367720614734	0.483
FPR1	NCF2	0.48894957103747	0.595
FPR1	IFNGR1	0.473016301349131	0.420
FPR1	MNDA	0.484632654990372	0.673
FPR1	S100A8	0.46187386533972	0.683
FPR1	S100A12	0.466608635010363	0.660
FPR1	PTAFR	0.482080648979173	0.938
FPR1	TLR4	0.478977547249616	0.531
FPR1	TNFRSF1B	0.480366219268481	0.918
FPR1	LILRB2	0.47382044833862	0.804
FPR1	NCF4	0.488676089620675	0.429
FPR1	ITGB2	0.459800648228196	0.457
FPR1	ITGAM	0.384230667422444	0.537
FPR1	HCK	0.485666723584144	0.689
FPR1	ITGAX	0.459902001602196	0.404
FPR1	FPR2	0.472765811851274	0.967
FPR1	GNB1	0.352519402255711	0.914
FPR2	TREM1	0.453680243090899	0.422
FPR2	MAPK3	0.471515334061645	0.419
FPR2	TLR8	0.472589450366899	0.641
FPR2	PLAUR	0.466779292809586	0.989
FPR2	TLR9	0.34195084446173	0.430
FPR2	PTGS2	0.451201267444468	0.423
FPR2	S100A8	0.439155082003112	0.405
FPR2	S100A12	0.463601241336339	0.475
FPR2	TLR4	0.468459070178388	0.572
FPR2	ITGAM	0.395618210185926	0.538
FPR2	GNB1	0.362388460689705	0.824
FRAT1	GSK3A	0.443766061303571	0.807
FRAT1	JUND	0.284757045819922	0.448
FRAT1	PPP2R5A	0.411063180753662	0.902
FRAT1	GSK3B	0.400638559629895	0.990
FRAT1	UBTD1	0.472763645077484	0.459
FRAT1	FRAT2	0.463118647157825	0.853
FRAT2	GSK3A	0.457671797273784	0.526
FRAT2	PPP2R5A	0.427592713994377	0.902
FRAT2	GSK3B	0.40919137670245	0.963
FRAT2	XRN2	0.472913350814321	0.428
FRMD8	MAP3K11	0.380490971729117	0.594
FRMD8	SIPA1	0.354845467823049	0.472
FRMD8	SSH2	0.371756094841277	0.492
FRMD8	KCNK7	0.287304959336028	0.603
FURIN	NGFR	0.368703496540839	0.433
FURIN	TGFB1	0.420975913607396	0.941
FURIN	LRP1	0.350567564481697	0.579
FURIN	JAG1	0.350600462394184	0.464
FURIN	SORT1	0.411835493290998	0.679
FURIN	NOTCH2	0.409428047622276	0.942
FURIN	SORL1	0.428825506209684	0.657
FURIN	TIMP2	0.417343836695778	0.508
FURIN	IGF1R	0.423776583204208	0.407
FURIN	NOTCH1	0.42038692020504	0.979
FURIN	ST14	0.343897235803845	0.644
FURIN	TPCN2	0.390640898898961	0.455
FURIN	NCSTN	0.380416948173933	0.451
FURIN	PACS1	0.396423019398706	0.983
FURIN	MMP25	0.44899920047212	0.944
FURIN	TNFSF13	0.400953490330082	0.499
FURIN	RBPJ	0.430060556460132	0.599
FURIN	IGF2R	0.397978135234002	0.548
FURIN	SULF2	0.421134105242388	0.540
FURIN	MMP9	0.478801557327052	0.517
FURIN	ITM2B	0.418242260428727	0.505
FURIN	NAGA	0.231222038973983	0.542
FURIN	STXBP2	0.41853617359576	0.440
FURIN	SERPINA1	0.461520914971008	0.788
G0S2	TBL1X	0.372764798696427	0.901
G0S2	SMARCD3	0.307536387382314	0.900
G0S2	PNPLA2	0.304643443785174	0.951
G0S2	PLIN5	0.379458661755046	0.456
G0S2	NCOA1	0.271659696555771	0.900
G0S2	RXRA	0.439112868588185	0.906
G6PD	SLC2A3	0.434582248482002	0.494
G6PD	PYGL	0.44567719124549	0.473
G6PD	GAPDH	0.354361650349926	0.975
G6PD	PGLS	0.301637699405044	0.995
G6PD	GNS	0.394309464665765	0.419
G6PD	SLC2A9	0.324087503050936	0.488
G6PD	PGD	0.383693101278707	0.998
G6PD	HK2	0.408481395260548	0.965
G6PD	HK3	0.395461393829096	0.945
G6PD	GLUL	0.448982409660248	0.438
G6PD	PAK2	0.400488270893566	0.445
G6PD	PKM	0.282062677650789	0.962
G6PD	TALDO1	0.469262015017388	0.954
G6PD	RAD23B	0.406191350288362	0.795
G6PD	PGAM1	0.400080992727053	0.925
G6PD	PGK1	0.39246068490997	0.677
G6PD	NADK	0.430707286271249	0.545
G6PD	PGM2	0.407053592020429	0.876
G6PD	GK	0.408805113770087	0.476
G6PD	NFE2L2	0.396379803298909	0.477
G6PD	SOD2	0.432672836166175	0.506
G6PD	PFKFB3	0.446183960047359	0.545
G6PD	TXNRD1	0.402001019559279	0.666
G6PD	TKT	0.460155258479845	0.948
GAA	PYGM	0.32782523480596	0.469
GAA	GLA	0.367998572414786	0.977
GAA	GNS	0.389164193191015	0.431
GAA	HK2	0.391939102364925	0.664
GAA	HK3	0.423455076325158	0.676
GAA	VPS37C	0.437906188220546	0.417
GAA	NAGA	0.275540644353532	0.526
GAA	TALDO1	0.479476867319156	0.589
GAA	LAMP2	0.443004743369274	0.655
GAA	GLB1	0.419361230017553	0.734
GAA	MGAM	0.440311981042732	0.907
GAA	GYG1	0.340200389157616	0.942
GAB1	SOS2	0.384622987867734	0.847
GAB1	MAP3K3	0.417030450531897	0.409
GAB1	PTPN6	0.360027850438508	0.435
GAB1	S100A8	0.274143951106682	0.453
GAB1	TGFA	0.442637234015263	0.511
GAB1	STAT3	0.378457867355325	0.522
GAB1	PTPRJ	0.421388179518559	0.545
GAB1	PLCG2	0.35449199257145	0.611
GAB1	LYN	0.448422586426544	0.797
GAB1	PIK3CD	0.41073220337436	0.834
GAB1	IGF1R	0.353341461329608	0.865
GAB1	LPAR2	0.337754722632362	0.900
GAB1	IL6R	0.463680442483906	0.901
GAB1	LPAR1	0.291376937567701	0.901
GAB1	PRKACA	0.445206530229524	0.911
GAB1	RAC1	0.404289928356198	0.913
GAB1	HCK	0.450426133606122	0.920
GAB1	GAB2	0.453529381207869	0.922
GAB1	GNAI3	0.369226864589126	0.937
GAB1	PXN	0.385544212494513	0.942
GAB1	MAPK3	0.421468979132217	0.952
GAB1	GRB2	0.422756347438816	0.999
GAB2	SOS2	0.425379090002638	0.811
GAB2	SORL1	0.463138323170969	0.559
GAB2	MAPK3	0.461542653327329	0.963
GAB2	STAT3	0.475190597777214	0.516
GAB2	IFNAR1	0.455846398166253	0.462
GAB2	STAT5B	0.484082472841234	0.843
GAB2	PIK3AP1	0.448565308706511	0.525
GAB2	STAT5A	0.470894697167361	0.990
GAB2	PRKCD	0.472341507295657	0.433
GAB2	PTPN6	0.468920970718901	0.545
GAB2	LETM2	0.423929929909707	0.571
GAB2	PICALM	0.475221095380162	0.586
GAB2	LAT2	0.46397225649524	0.633
GAB2	VAV1	0.485529244178286	0.646
GAB2	PIK3CD	0.485529442663737	0.832
GAB2	IL6R	0.461967445676833	0.902
GAB2	JAK3	0.461494511072722	0.915
GAB2	RHOA	0.472759393616792	0.917
GAB2	HCK	0.463146809481936	0.931
GAB2	SYK	0.466341911743205	0.960
GAB2	PLCG2	0.466778181103077	0.976
GAB2	LYN	0.44933950404179	0.990
GAB2	GRB2	0.46359162961091	0.999
GABARAP	GABARAPL2	0.420648398526487	0.945
GABARAP	MEFV	0.434222692189269	0.494
GABARAP	GAPDH	0.431810237764151	0.560
GABARAP	MFN2	0.375464769358515	0.526
GABARAP	TUBA4A	0.428913490554409	0.683
GABARAP	TRIM21	0.313273123350366	0.415
GABARAP	VMP1	0.418920303320181	0.519
GABARAP	MUL1	0.302844867244327	0.604
GABARAP	RAB7A	0.432901149842201	0.807
GABARAP	MAP1LC3B	0.355174640383596	0.930
GABARAP	RAB5A	0.391297421611985	0.528
GABARAP	WDFY3	0.411640975318908	0.998
GABARAP	RAB24	0.427527910731172	0.606
GABARAP	TUBB2A	0.294869901720211	0.406
GABARAP	SH3GLB1	0.425804605818192	0.420
GABARAP	UBA1	0.350197300841976	0.447
GABARAP	RTN3	0.478894698033548	0.467
GABARAP	LAMP2	0.421513077439654	0.475
GABARAP	KBTBD7	0.394634922301624	0.482
GABARAP	TFE3	0.433146081880171	0.492
GABARAP	SNX18	0.397198921238313	0.498
GABARAP	TFEB	0.462745192684105	0.526
GABARAP	TMEM184B	0.365175088417661	0.626
GABARAP	ZFYVE1	0.303387179823717	0.710
GABARAP	LAMP1	0.269739579972385	0.719
GABARAP	PSMD4	0.441082348270435	0.729
GABARAP	PRKACA	0.428530433732211	0.829
GABARAP	PLEKHM1	0.427687303817231	0.929
GABARAP	ULK1	0.413391788095869	0.975
GABARAP	NBR1	0.334552624617903	0.992
GABARAP	SQSTM1	0.429535730532016	0.997
GABARAPL2	TSG101	0.369726070585099	0.403
GABARAPL2	PTEN	0.445452775431031	0.411
GABARAPL2	TFE3	0.470209878766766	0.415
GABARAPL2	SNCA	0.288567750076119	0.417
GABARAPL2	GAPDH	0.32095220114852	0.422
GABARAPL2	TCIRG1	0.345304383894041	0.424
GABARAPL2	TOLLIP	0.385760869136026	0.425
GABARAPL2	KBTBD7	0.297647405570203	0.433
GABARAPL2	NCOA4	0.443888010012478	0.472
GABARAPL2	RAB24	0.373728810937505	0.483
GABARAPL2	TRIM21	0.359995305355894	0.487
GABARAPL2	MEFV	0.466952673948598	0.501
GABARAPL2	SH3GLB1	0.395591660686205	0.504
GABARAPL2	MFN2	0.351167624473407	0.504
GABARAPL2	TFEB	0.436275319719846	0.527
GABARAPL2	RAB1A	0.368995723655279	0.537
GABARAPL2	PGK1	0.454545685580922	0.547
GABARAPL2	SNX18	0.363148819226299	0.548
GABARAPL2	UBA1	0.391504212513115	0.553
GABARAPL2	RAB5A	0.389529381858579	0.592
GABARAPL2	VMP1	0.418822941075243	0.609
GABARAPL2	TECPR2	0.445847147226699	0.614
GABARAPL2	LAMP2	0.456922619555147	0.617
GABARAPL2	TMEM184B	0.352047117102882	0.626
GABARAPL2	PLEKHM1	0.426834846590666	0.635
GABARAPL2	ZFYVE1	0.324614618802478	0.648
GABARAPL2	TUBA4A	0.346694061855248	0.667
GABARAPL2	LAMP1	0.30664666122031	0.678
GABARAPL2	NSFL1C	0.3884487543044	0.757
GABARAPL2	RAB7A	0.475532761128405	0.823
GABARAPL2	PRKACA	0.464827710637033	0.824
GABARAPL2	WDFY3	0.421794576593536	0.866
GABARAPL2	PSMD4	0.342328353624591	0.933
GABARAPL2	MAP1LC3B	0.380747548743184	0.943
GABARAPL2	ULK1	0.424841208793203	0.996
GABARAPL2	NBR1	0.385046958972132	0.996
GABARAPL2	SQSTM1	0.393714576201821	0.999
GABRR2	TTYH3	0.231354830347158	0.540
GABRR2	PPP1R9B	0.304284999521037	0.627
GAPDH	GRN	0.433791713609897	0.407
GAPDH	SLC2A3	0.416652458824755	0.497
GAPDH	TNFRSF1A	0.456728674264888	0.530
GAPDH	PYGM	0.242118053449524	0.469
GAPDH	TNS1	0.197473458105363	0.443
GAPDH	NGFR	0.268113258788631	0.456
GAPDH	ITGB4	0.297088699822912	0.404
GAPDH	PYGL	0.43531698812635	0.452
GAPDH	NFKBIA	0.230345103646484	0.755
GAPDH	TBL1X	0.383979485256592	0.544
GAPDH	TGFB1	0.324599095839352	0.549
GAPDH	NAMPT	0.422308782103999	0.674
GAPDH	PPIF	0.436614128911944	0.564
GAPDH	SPI1	0.452172511089582	0.470
GAPDH	GLI1	0.292376132564284	0.575
GAPDH	UBR2	0.257921477825159	0.403
GAPDH	SLC9A1	0.247727073598985	0.403
GAPDH	LCP1	0.330669600978872	0.404
GAPDH	TGFBI	0.295015900900939	0.406
GAPDH	IL1RN	0.443308263977158	0.406
GAPDH	MX2	0.301658338856107	0.406
GAPDH	LATS2	0.213919796386472	0.406
GAPDH	VASP	0.42590699352783	0.406
GAPDH	RNASEL	0.310398171656805	0.408
GAPDH	NOD2	0.370886922413885	0.410
GAPDH	HYAL2	0.25902879109817	0.412
GAPDH	ZFP36	0.40271663726533	0.413
GAPDH	GK	0.413687889650941	0.415
GAPDH	IL6R	0.450843110577375	0.416
GAPDH	TNFSF10	0.352438689660712	0.416
GAPDH	MSN	0.213560538752267	0.418
GAPDH	LYN	0.424259947571911	0.423
GAPDH	PCBP1	0.378304139675937	0.428
GAPDH	RHOB	0.376597323924799	0.430
GAPDH	NCF2	0.438401048468139	0.434
GAPDH	TFEB	0.44874375871354	0.435
GAPDH	TLR6	0.389118801652644	0.436
GAPDH	SLC16A3	0.463972121515635	0.437
GAPDH	TLR8	0.433315823113397	0.439
GAPDH	ID1	0.227153735945718	0.440
GAPDH	VDR	0.44346889481318	0.441
GAPDH	SRA1	0.299648328763016	0.442
GAPDH	PRKCD	0.427233847555751	0.450
GAPDH	RAC2	0.309038561035312	0.454
GAPDH	VCAN	0.329785853913342	0.456
GAPDH	RYR2	0.274763288737658	0.456
GAPDH	GNAQ	0.264639782569965	0.457
GAPDH	IFNAR1	0.421983045316861	0.459
GAPDH	GLI3	0.240469437994817	0.460
GAPDH	PPP1R9B	0.299000557875999	0.465
GAPDH	PLAU	0.283240779680511	0.465
GAPDH	ITGA5	0.375433646265152	0.465
GAPDH	RPS6KA1	0.417679210072196	0.466
GAPDH	SELL	0.453146481306157	0.467
GAPDH	PNPLA2	0.292995524022712	0.468
GAPDH	RAC1	0.419355640279508	0.474
GAPDH	S100A4	0.288306527915868	0.476
GAPDH	RAB5A	0.296129563694149	0.476
GAPDH	IL1R1	0.321472498481894	0.476
GAPDH	SYK	0.406467115034214	0.478
GAPDH	MMP25	0.447001028041349	0.481
GAPDH	KDM6B	0.432464194804834	0.482
GAPDH	UBA1	0.271063089048245	0.483
GAPDH	NFKB2	0.345857522324418	0.484
GAPDH	RAB7A	0.434956145941363	0.487
GAPDH	TLR1	0.403079353886588	0.495
GAPDH	PFKFB3	0.426865447214229	0.498
GAPDH	TUBA4A	0.331147366170179	0.501
GAPDH	NOTCH2	0.243368381996037	0.504
GAPDH	PRMT5	0.326611831133883	0.504
GAPDH	NCF1	0.328532680627389	0.505
GAPDH	GRB2	0.408420452648908	0.505
GAPDH	HSPA1B	0.232601187893821	0.506
GAPDH	HEY1	0.272838221700284	0.515
GAPDH	HDAC4	0.249655694244485	0.516
GAPDH	STAT5B	0.360287706568582	0.520
GAPDH	IRF1	0.238592426533383	0.524
GAPDH	TGFBR2	0.272299708152809	0.525
GAPDH	LAMP2	0.405242080019462	0.526
GAPDH	TSG101	0.28605583456995	0.527
GAPDH	SGK1	0.307516592101914	0.527
GAPDH	RBPJ	0.376195233775491	0.532
GAPDH	SP1	0.334139051353406	0.535
GAPDH	RAF1	0.317225118544178	0.536
GAPDH	TET2	0.34392345545843	0.536
GAPDH	UPF1	0.239446168017872	0.538
GAPDH	PSEN1	0.413041408039362	0.543
GAPDH	MFN2	0.267710002419675	0.545
GAPDH	TUBB4B	0.308121504550625	0.549
GAPDH	JAG1	0.265246809973272	0.549
GAPDH	MAPK14	0.375426296960781	0.552
GAPDH	PSMD4	0.299945859654719	0.553
GAPDH	STAT5A	0.343820436845358	0.556
GAPDH	SOCS3	0.436909803035126	0.561
GAPDH	MBP	0.260999337634092	0.562
GAPDH	TLR9	0.274876050862828	0.562
GAPDH	PXN	0.340916011789374	0.567
GAPDH	TIMP2	0.430439738428393	0.571
GAPDH	LRRK2	0.340028455283347	0.578
GAPDH	HSPA6	0.445878737712829	0.578
GAPDH	HMGCR	0.269593515859169	0.584
GAPDH	MAP3K5	0.273133864681499	0.588
GAPDH	NFE2L2	0.329798135873387	0.596
GAPDH	PRTFDC1	0.239543938013654	0.597
GAPDH	MYD88	0.380256134490181	0.614
GAPDH	VIM	0.388052169768303	0.616
GAPDH	IGF1R	0.304664652404831	0.627
GAPDH	LAMP1	0.193355115436332	0.630
GAPDH	ITGAX	0.347336518914524	0.634
GAPDH	TUBB2A	0.205310229682932	0.636
GAPDH	HK2	0.250369891231665	0.653
GAPDH	YBX1	0.234477287314337	0.669
GAPDH	TUBA1A	0.458099878840338	0.670
GAPDH	RHOA	0.361246063924185	0.677
GAPDH	SQSTM1	0.317272784656363	0.678
GAPDH	SPP1	0.267319426379923	0.687
GAPDH	PTGS2	0.283584535346327	0.690
GAPDH	NOTCH1	0.265078645758438	0.692
GAPDH	ITGAM	0.233548162523706	0.709
GAPDH	NLRP3	0.298710288224163	0.709
GAPDH	GSK3B	0.277909340060355	0.710
GAPDH	PTPRC	0.230795088910689	0.716
GAPDH	S100A8	0.303733675026931	0.722
GAPDH	GLUL	0.412952906018256	0.724
GAPDH	HSPA1A	0.423937536364617	0.731
GAPDH	TLR4	0.436250219705557	0.732
GAPDH	PTEN	0.408751581414922	0.733
GAPDH	MCL1	0.393205495147157	0.737
GAPDH	PECAM1	0.460313195007435	0.739
GAPDH	UBC	0.336725793717605	0.741
